Price,Type,Year
74.15323513658277,Electricity Import,2021
75.09323413658277,Electricity Import,2021
76.23323313658275,Electricity Import,2021
80.19323613658275,Electricity Import,2021
83.78323713658276,Electricity Import,2021
87.28323713658276,Electricity Import,2021
88.81323513658276,Electricity Import,2021
84.55323313658276,Electricity Import,2021
79.13323513658275,Electricity Import,2021
68.72323513658276,Electricity Import,2021
68.81323513658276,Electricity Import,2021
67.58323613658276,Electricity Import,2021
55.170058918050344,Electricity Import,2021
65.75006091805035,Electricity Import,2021
59.43240692769148,Electricity Import,2021
57.72240392769148,Electricity Import,2021
58.312403927691484,Electricity Import,2021
59.812403927691484,Electricity Import,2021
64.07240592769149,Electricity Import,2021
74.5024059276915,Electricity Import,2021
86.33240792769149,Electricity Import,2021
113.31323513658276,Electricity Import,2021
112.74323613658275,Electricity Import,2021
111.32323713658276,Electricity Import,2021
114.87323313658275,Electricity Import,2021
113.59323413658275,Electricity Import,2021
111.17323613658276,Electricity Import,2021
107.50323813658275,Electricity Import,2021
110.45323513658275,Electricity Import,2021
118.56323513658276,Electricity Import,2021
128.79323913658274,Electricity Import,2021
113.50323813658275,Electricity Import,2021
106.67323613658276,Electricity Import,2021
94.08323213658275,Electricity Import,2021
88.21323713658276,Electricity Import,2021
87.14323313658277,Electricity Import,2021
74.92005891805034,Electricity Import,2021
71.98005991805034,Electricity Import,2021
65.9124059276915,Electricity Import,2021
64.31240392769149,Electricity Import,2021
63.04240292769149,Electricity Import,2021
64.22240392769149,Electricity Import,2021
68.8624069276915,Electricity Import,2021
78.2424039276915,Electricity Import,2021
98.09240292769148,Electricity Import,2021
132.42323613658274,Electricity Import,2021
136.68323813658276,Electricity Import,2021
136.20323513658275,Electricity Import,2021
133.14323713658274,Electricity Import,2021
128.79323913658274,Electricity Import,2021
124.15323213658276,Electricity Import,2021
121.60323613658275,Electricity Import,2021
124.30323313658276,Electricity Import,2021
123.88323513658275,Electricity Import,2021
138.88323513658275,Electricity Import,2021
128.83323213658275,Electricity Import,2021
109.00323813658275,Electricity Import,2021
93.12323313658275,Electricity Import,2021
88.31323513658276,Electricity Import,2021
85.10323613658277,Electricity Import,2021
74.42005891805034,Electricity Import,2021
73.34005691805035,Electricity Import,2021
67.13240292769149,Electricity Import,2021
66.5524049276915,Electricity Import,2021
67.78240492769149,Electricity Import,2021
68.1624059276915,Electricity Import,2021
66.3024049276915,Electricity Import,2021
68.1024049276915,Electricity Import,2021
72.3524049276915,Electricity Import,2021
82.47005791805034,Electricity Import,2021
89.59005691805035,Electricity Import,2021
90.38005791805034,Electricity Import,2021
90.67005891805034,Electricity Import,2021
89.68006091805034,Electricity Import,2021
85.20005791805035,Electricity Import,2021
82.67005891805034,Electricity Import,2021
82.67005891805034,Electricity Import,2021
85.45005791805035,Electricity Import,2021
92.59005691805035,Electricity Import,2021
94.66005691805034,Electricity Import,2021
91.62005591805034,Electricity Import,2021
85.33005891805034,Electricity Import,2021
76.52005691805034,Electricity Import,2021
76.80005991805035,Electricity Import,2021
67.60005891805035,Electricity Import,2021
61.51005891805035,Electricity Import,2021
54.50240592769149,Electricity Import,2021
52.88240292769148,Electricity Import,2021
52.40240392769149,Electricity Import,2021
52.372404927691484,Electricity Import,2021
52.74240392769149,Electricity Import,2021
52.562403927691484,Electricity Import,2021
56.14240592769148,Electricity Import,2021
61.76005891805035,Electricity Import,2021
63.430056918050354,Electricity Import,2021
66.83005891805034,Electricity Import,2021
68.91006091805035,Electricity Import,2021
67.43005691805035,Electricity Import,2021
67.01005891805035,Electricity Import,2021
68.12005991805034,Electricity Import,2021
70.70005791805035,Electricity Import,2021
78.54005791805035,Electricity Import,2021
84.76005891805035,Electricity Import,2021
86.08005891805034,Electricity Import,2021
77.91006091805035,Electricity Import,2021
70.72005791805034,Electricity Import,2021
67.16006091805035,Electricity Import,2021
62.74005891805035,Electricity Import,2021
58.55005991805035,Electricity Import,2021
67.57006091805034,Electricity Import,2021
58.122404927691484,Electricity Import,2021
56.312403927691484,Electricity Import,2021
53.96240492769149,Electricity Import,2021
55.822405927691484,Electricity Import,2021
59.94240492769148,Electricity Import,2021
61.312403927691484,Electricity Import,2021
68.87240492769149,Electricity Import,2021
86.13323513658275,Electricity Import,2021
78.50323413658276,Electricity Import,2021
76.45323513658276,Electricity Import,2021
73.52323413658276,Electricity Import,2021
72.21323713658276,Electricity Import,2021
71.49323613658275,Electricity Import,2021
70.93323413658275,Electricity Import,2021
71.19323613658275,Electricity Import,2021
72.16323413658276,Electricity Import,2021
73.86323513658276,Electricity Import,2021
71.81323513658276,Electricity Import,2021
68.59323413658277,Electricity Import,2021
65.99323613658275,Electricity Import,2021
63.12323713658275,Electricity Import,2021
62.89323313658276,Electricity Import,2021
50.06005791805035,Electricity Import,2021
41.630057918050355,Electricity Import,2021
34.35240492769149,Electricity Import,2021
37.53240492769149,Electricity Import,2021
42.672403927691484,Electricity Import,2021
45.53240492769148,Electricity Import,2021
54.47240392769148,Electricity Import,2021
59.49240392769149,Electricity Import,2021
73.0424029276915,Electricity Import,2021
89.52323413658276,Electricity Import,2021
83.84323413658277,Electricity Import,2021
85.38323513658275,Electricity Import,2021
84.22323513658276,Electricity Import,2021
78.98323313658275,Electricity Import,2021
76.93323413658275,Electricity Import,2021
76.92323613658276,Electricity Import,2021
80.89323313658277,Electricity Import,2021
89.94323613658275,Electricity Import,2021
93.00323813658275,Electricity Import,2021
89.28323713658276,Electricity Import,2021
79.33323613658276,Electricity Import,2021
70.67323613658276,Electricity Import,2021
69.59323413658277,Electricity Import,2021
66.63323513658275,Electricity Import,2021
57.29005791805035,Electricity Import,2021
55.70005791805035,Electricity Import,2021
50.96240492769149,Electricity Import,2021
50.11240492769148,Electricity Import,2021
49.372404927691484,Electricity Import,2021
50.21240492769149,Electricity Import,2021
55.34240592769148,Electricity Import,2021
60.40240392769149,Electricity Import,2021
64.7424039276915,Electricity Import,2021
85.02323413658276,Electricity Import,2021
76.59323413658277,Electricity Import,2021
75.11323513658276,Electricity Import,2021
72.70323513658276,Electricity Import,2021
70.10323613658277,Electricity Import,2021
68.92323613658276,Electricity Import,2021
68.35323613658277,Electricity Import,2021
70.05323313658276,Electricity Import,2021
74.79323513658275,Electricity Import,2021
84.37323713658276,Electricity Import,2021
83.39323313658277,Electricity Import,2021
76.98323313658275,Electricity Import,2021
76.02323413658276,Electricity Import,2021
69.76323613658276,Electricity Import,2021
68.90323513658277,Electricity Import,2021
60.70005791805035,Electricity Import,2021
59.970057918050344,Electricity Import,2021
55.44240492769148,Electricity Import,2021
55.512404927691485,Electricity Import,2021
57.97240392769148,Electricity Import,2021
60.69240492769148,Electricity Import,2021
63.872404927691484,Electricity Import,2021
77.13240292769149,Electricity Import,2021
98.43240692769149,Electricity Import,2021
117.70323513658275,Electricity Import,2021
118.15323213658276,Electricity Import,2021
118.51323213658276,Electricity Import,2021
119.93323813658276,Electricity Import,2021
117.63323513658275,Electricity Import,2021
115.98323313658275,Electricity Import,2021
112.86323813658275,Electricity Import,2021
108.84323413658275,Electricity Import,2021
112.30323313658276,Electricity Import,2021
129.55323313658275,Electricity Import,2021
119.04323913658276,Electricity Import,2021
116.58323213658275,Electricity Import,2021
103.46323713658275,Electricity Import,2021
91.62323713658276,Electricity Import,2021
88.70323513658276,Electricity Import,2021
78.27005691805034,Electricity Import,2021
71.65005891805035,Electricity Import,2021
67.19240492769148,Electricity Import,2021
66.23240592769149,Electricity Import,2021
65.13240292769149,Electricity Import,2021
66.53240492769149,Electricity Import,2021
70.0524049276915,Electricity Import,2021
81.5024059276915,Electricity Import,2021
96.4724069276915,Electricity Import,2021
122.95323513658275,Electricity Import,2021
126.64323713658275,Electricity Import,2021
119.57323713658276,Electricity Import,2021
115.85323613658275,Electricity Import,2021
108.13323513658275,Electricity Import,2021
105.52323413658276,Electricity Import,2021
106.02323413658276,Electricity Import,2021
105.86323813658275,Electricity Import,2021
110.88323513658275,Electricity Import,2021
128.38323513658275,Electricity Import,2021
126.90323213658276,Electricity Import,2021
123.89323713658275,Electricity Import,2021
106.08323213658275,Electricity Import,2021
96.06323513658276,Electricity Import,2021
92.07323413658276,Electricity Import,2021
78.09005691805035,Electricity Import,2021
75.76005891805035,Electricity Import,2021
70.18240692769149,Electricity Import,2021
68.4124059276915,Electricity Import,2021
68.37240492769149,Electricity Import,2021
68.0424029276915,Electricity Import,2021
67.0524049276915,Electricity Import,2021
67.27240692769149,Electricity Import,2021
69.9624049276915,Electricity Import,2021
82.67005891805034,Electricity Import,2021
86.63005791805035,Electricity Import,2021
84.46005991805035,Electricity Import,2021
84.80005991805035,Electricity Import,2021
77.68005691805035,Electricity Import,2021
73.33005891805034,Electricity Import,2021
72.15005891805035,Electricity Import,2021
73.32006091805034,Electricity Import,2021
80.37005991805034,Electricity Import,2021
87.68006091805034,Electricity Import,2021
89.07006091805034,Electricity Import,2021
86.43005691805035,Electricity Import,2021
80.14005991805035,Electricity Import,2021
75.65005891805035,Electricity Import,2021
75.87005991805034,Electricity Import,2021
70.84005691805035,Electricity Import,2021
69.16006091805035,Electricity Import,2021
63.35240492769149,Electricity Import,2021
63.522406927691485,Electricity Import,2021
64.07240592769149,Electricity Import,2021
64.33240392769149,Electricity Import,2021
63.95240292769149,Electricity Import,2021
64.23240592769149,Electricity Import,2021
65.03240492769149,Electricity Import,2021
70.07006091805034,Electricity Import,2021
73.80005991805035,Electricity Import,2021
77.42005891805034,Electricity Import,2021
80.75006091805035,Electricity Import,2021
77.25006091805035,Electricity Import,2021
75.49005891805035,Electricity Import,2021
72.62005991805034,Electricity Import,2021
76.15005891805035,Electricity Import,2021
83.27005691805034,Electricity Import,2021
89.72006191805035,Electricity Import,2021
94.67005891805034,Electricity Import,2021
90.45005791805035,Electricity Import,2021
85.12005991805034,Electricity Import,2021
78.23005991805034,Electricity Import,2021
74.80005991805035,Electricity Import,2021
69.57006091805034,Electricity Import,2021
66.52005691805034,Electricity Import,2021
64.3624069276915,Electricity Import,2021
64.12240492769149,Electricity Import,2021
64.47240392769149,Electricity Import,2021
63.36240692769149,Electricity Import,2021
64.9524029276915,Electricity Import,2021
73.72240392769149,Electricity Import,2021
91.59240292769148,Electricity Import,2021
107.80323313658276,Electricity Import,2021
104.53323713658276,Electricity Import,2021
100.55323313658276,Electricity Import,2021
91.34323413658277,Electricity Import,2021
87.08323613658276,Electricity Import,2021
84.79323513658275,Electricity Import,2021
86.45323513658276,Electricity Import,2021
86.27323413658276,Electricity Import,2021
83.42323613658276,Electricity Import,2021
88.82323413658276,Electricity Import,2021
83.96323713658276,Electricity Import,2021
80.30323313658276,Electricity Import,2021
75.85323613658277,Electricity Import,2021
74.51323613658276,Electricity Import,2021
71.83323613658276,Electricity Import,2021
60.50006091805035,Electricity Import,2021
59.35005891805035,Electricity Import,2021
54.47240392769148,Electricity Import,2021
53.272406927691485,Electricity Import,2021
54.49240392769149,Electricity Import,2021
55.23240592769148,Electricity Import,2021
56.48240592769148,Electricity Import,2021
60.122404927691484,Electricity Import,2021
65.2124049276915,Electricity Import,2021
84.03323713658276,Electricity Import,2021
83.38323513658275,Electricity Import,2021
81.61323513658276,Electricity Import,2021
83.38323513658275,Electricity Import,2021
81.09323413658277,Electricity Import,2021
80.99323613658275,Electricity Import,2021
81.25323413658276,Electricity Import,2021
80.22323513658276,Electricity Import,2021
80.77323413658276,Electricity Import,2021
83.58323613658276,Electricity Import,2021
81.63323513658275,Electricity Import,2021
74.27323413658276,Electricity Import,2021
70.29323513658275,Electricity Import,2021
68.63323513658275,Electricity Import,2021
65.54323513658275,Electricity Import,2021
53.90005891805035,Electricity Import,2021
53.00005891805034,Electricity Import,2021
46.932404927691486,Electricity Import,2021
45.15240592769148,Electricity Import,2021
43.66240392769149,Electricity Import,2021
47.292404927691486,Electricity Import,2021
49.45240492769148,Electricity Import,2021
54.09240592769148,Electricity Import,2021
58.762404927691485,Electricity Import,2021
70.13323513658275,Electricity Import,2021
67.78323713658276,Electricity Import,2021
66.89323313658277,Electricity Import,2021
66.83323613658276,Electricity Import,2021
66.80323313658276,Electricity Import,2021
65.72323513658276,Electricity Import,2021
65.68323413658275,Electricity Import,2021
66.87323713658276,Electricity Import,2021
68.21323713658276,Electricity Import,2021
74.39323313658277,Electricity Import,2021
69.29323513658275,Electricity Import,2021
68.22323513658276,Electricity Import,2021
64.57323413658276,Electricity Import,2021
60.85323413658275,Electricity Import,2021
58.37323513658276,Electricity Import,2021
47.97005791805035,Electricity Import,2021
47.52005891805035,Electricity Import,2021
37.85240492769149,Electricity Import,2021
27.472404927691482,Electricity Import,2021
19.432404927691483,Electricity Import,2021
18.552404927691484,Electricity Import,2021
32.222404927691485,Electricity Import,2021
46.00240392769148,Electricity Import,2021
53.85240492769149,Electricity Import,2021
66.11323513658276,Electricity Import,2021
64.17323613658276,Electricity Import,2021
61.89323313658276,Electricity Import,2021
62.263236136582755,Electricity Import,2021
62.57323413658275,Electricity Import,2021
64.22323513658276,Electricity Import,2021
65.10323613658277,Electricity Import,2021
65.49323613658275,Electricity Import,2021
66.81323513658276,Electricity Import,2021
68.40323513658277,Electricity Import,2021
66.10323613658277,Electricity Import,2021
64.59323413658277,Electricity Import,2021
60.89323313658276,Electricity Import,2021
58.963235136582746,Electricity Import,2021
56.313235136582755,Electricity Import,2021
46.76005891805035,Electricity Import,2021
31.770058918050353,Electricity Import,2021
32.45240492769148,Electricity Import,2021
29.612404927691486,Electricity Import,2021
30.042404927691486,Electricity Import,2021
34.77240492769148,Electricity Import,2021
47.02240492769149,Electricity Import,2021
50.762404927691485,Electricity Import,2021
56.19240492769148,Electricity Import,2021
70.39323313658277,Electricity Import,2021
68.50323413658276,Electricity Import,2021
67.50323413658276,Electricity Import,2021
66.34323413658277,Electricity Import,2021
65.27323413658276,Electricity Import,2021
64.71323713658276,Electricity Import,2021
64.15323513658277,Electricity Import,2021
64.06323513658276,Electricity Import,2021
64.59323413658277,Electricity Import,2021
65.10323613658277,Electricity Import,2021
64.35323613658277,Electricity Import,2021
62.23323313658275,Electricity Import,2021
58.213235136582746,Electricity Import,2021
56.713235136582746,Electricity Import,2021
55.65323513658276,Electricity Import,2021
48.07005891805035,Electricity Import,2021
67.28005991805034,Electricity Import,2021
47.72240592769149,Electricity Import,2021
48.322405927691484,Electricity Import,2021
48.85240492769149,Electricity Import,2021
49.78240492769148,Electricity Import,2021
50.78240492769148,Electricity Import,2021
60.93240692769148,Electricity Import,2021
64.4124059276915,Electricity Import,2021
72.67005891805034,Electricity Import,2021
79.59005691805035,Electricity Import,2021
80.82006091805034,Electricity Import,2021
81.62005991805034,Electricity Import,2021
79.30005991805035,Electricity Import,2021
74.67005891805034,Electricity Import,2021
73.67005891805034,Electricity Import,2021
76.32006091805034,Electricity Import,2021
80.97005791805034,Electricity Import,2021
85.76005891805035,Electricity Import,2021
88.80005591805035,Electricity Import,2021
85.96005991805035,Electricity Import,2021
80.83005891805034,Electricity Import,2021
75.47005791805034,Electricity Import,2021
73.87005991805034,Electricity Import,2021
69.85005891805035,Electricity Import,2021
67.47005791805034,Electricity Import,2021
59.20240292769149,Electricity Import,2021
59.772406927691485,Electricity Import,2021
58.772406927691485,Electricity Import,2021
58.312403927691484,Electricity Import,2021
58.43240692769148,Electricity Import,2021
59.09240592769148,Electricity Import,2021
60.50240592769149,Electricity Import,2021
68.67005891805034,Electricity Import,2021
73.21005991805035,Electricity Import,2021
75.76005891805035,Electricity Import,2021
77.01005891805035,Electricity Import,2021
74.53005991805034,Electricity Import,2021
68.66006091805035,Electricity Import,2021
67.01005891805035,Electricity Import,2021
68.60005891805035,Electricity Import,2021
74.67005891805034,Electricity Import,2021
84.65005891805035,Electricity Import,2021
87.67005891805034,Electricity Import,2021
85.58005891805034,Electricity Import,2021
81.97005791805034,Electricity Import,2021
78.43005691805035,Electricity Import,2021
76.60005891805035,Electricity Import,2021
70.56005791805035,Electricity Import,2021
69.29005791805035,Electricity Import,2021
61.622404927691484,Electricity Import,2021
61.53240492769148,Electricity Import,2021
61.122404927691484,Electricity Import,2021
60.73240592769148,Electricity Import,2021
64.19240492769148,Electricity Import,2021
80.48240592769149,Electricity Import,2021
88.53240492769149,Electricity Import,2021
104.50323813658275,Electricity Import,2021
108.55323313658276,Electricity Import,2021
103.83323213658275,Electricity Import,2021
101.08323213658275,Electricity Import,2021
97.90323213658276,Electricity Import,2021
95.88323513658275,Electricity Import,2021
94.79323913658276,Electricity Import,2021
94.89323713658275,Electricity Import,2021
96.23323313658275,Electricity Import,2021
102.34323413658275,Electricity Import,2021
100.29323913658276,Electricity Import,2021
94.05323313658276,Electricity Import,2021
91.40323513658277,Electricity Import,2021
84.14323313658277,Electricity Import,2021
79.00323413658276,Electricity Import,2021
63.690058918050354,Electricity Import,2021
73.62005991805034,Electricity Import,2021
68.1024049276915,Electricity Import,2021
65.43240692769149,Electricity Import,2021
63.22240392769148,Electricity Import,2021
64.63240292769149,Electricity Import,2021
69.5524049276915,Electricity Import,2021
75.8624069276915,Electricity Import,2021
87.58240792769149,Electricity Import,2021
102.83323213658275,Electricity Import,2021
100.61323813658275,Electricity Import,2021
102.79323913658276,Electricity Import,2021
100.88323513658275,Electricity Import,2021
98.88323513658275,Electricity Import,2021
94.79323913658276,Electricity Import,2021
95.21323713658275,Electricity Import,2021
97.03323713658276,Electricity Import,2021
97.63323513658275,Electricity Import,2021
102.61323813658275,Electricity Import,2021
99.24323613658275,Electricity Import,2021
92.03323713658276,Electricity Import,2021
89.37323713658276,Electricity Import,2021
83.81323513658276,Electricity Import,2021
79.93323413658275,Electricity Import,2021
69.23005991805034,Electricity Import,2021
68.37005991805034,Electricity Import,2021
62.572405927691484,Electricity Import,2021
61.14240592769148,Electricity Import,2021
60.572405927691484,Electricity Import,2021
60.80240492769149,Electricity Import,2021
63.46240492769149,Electricity Import,2021
69.78240492769149,Electricity Import,2021
80.1024049276915,Electricity Import,2021
95.67323613658276,Electricity Import,2021
95.00323813658275,Electricity Import,2021
94.35323613658275,Electricity Import,2021
94.82323713658276,Electricity Import,2021
94.66323413658276,Electricity Import,2021
94.42323613658276,Electricity Import,2021
94.72323113658275,Electricity Import,2021
95.04323913658276,Electricity Import,2021
94.78323713658276,Electricity Import,2021
97.05323313658276,Electricity Import,2021
99.36323813658275,Electricity Import,2021
92.87323713658276,Electricity Import,2021
88.52323413658276,Electricity Import,2021
84.63323513658275,Electricity Import,2021
81.98323313658275,Electricity Import,2021
71.06005791805035,Electricity Import,2021
69.54005791805035,Electricity Import,2021
63.46240492769149,Electricity Import,2021
62.36240692769149,Electricity Import,2021
60.93240692769148,Electricity Import,2021
62.172403927691484,Electricity Import,2021
62.94240492769148,Electricity Import,2021
72.0524049276915,Electricity Import,2021
82.07240592769149,Electricity Import,2021
101.40323213658276,Electricity Import,2021
97.71323713658275,Electricity Import,2021
95.94323313658275,Electricity Import,2021
92.88323513658275,Electricity Import,2021
89.62323713658276,Electricity Import,2021
88.96323713658276,Electricity Import,2021
88.48323313658275,Electricity Import,2021
85.59323413658277,Electricity Import,2021
85.64323313658277,Electricity Import,2021
91.44323613658275,Electricity Import,2021
94.24323613658275,Electricity Import,2021
89.58323613658276,Electricity Import,2021
84.55323313658276,Electricity Import,2021
82.18323413658275,Electricity Import,2021
79.90323513658277,Electricity Import,2021
68.18005691805035,Electricity Import,2021
65.38005791805035,Electricity Import,2021
58.39240592769148,Electricity Import,2021
56.95240292769149,Electricity Import,2021
56.38240292769148,Electricity Import,2021
56.14240592769148,Electricity Import,2021
61.38240292769148,Electricity Import,2021
63.53240492769148,Electricity Import,2021
73.9524029276915,Electricity Import,2021
87.44323613658275,Electricity Import,2021
87.76323613658276,Electricity Import,2021
85.55323313658276,Electricity Import,2021
83.61323513658276,Electricity Import,2021
82.30323313658276,Electricity Import,2021
77.89323313658277,Electricity Import,2021
74.90323513658277,Electricity Import,2021
79.57323413658276,Electricity Import,2021
83.86323513658276,Electricity Import,2021
88.42323613658276,Electricity Import,2021
89.67323613658276,Electricity Import,2021
88.26323613658276,Electricity Import,2021
83.22323513658276,Electricity Import,2021
78.91323413658276,Electricity Import,2021
74.78323713658276,Electricity Import,2021
65.46005991805035,Electricity Import,2021
64.69005891805035,Electricity Import,2021
58.922403927691484,Electricity Import,2021
57.58240392769148,Electricity Import,2021
56.49240392769149,Electricity Import,2021
53.39240592769148,Electricity Import,2021
56.622404927691484,Electricity Import,2021
59.61240692769149,Electricity Import,2021
61.88240292769148,Electricity Import,2021
71.41006091805035,Electricity Import,2021
80.40005891805035,Electricity Import,2021
80.48005991805034,Electricity Import,2021
80.45005791805035,Electricity Import,2021
77.80005991805035,Electricity Import,2021
73.27005691805034,Electricity Import,2021
70.66006091805035,Electricity Import,2021
70.72005791805034,Electricity Import,2021
79.25006091805035,Electricity Import,2021
83.25006091805035,Electricity Import,2021
84.32006091805034,Electricity Import,2021
82.29005791805035,Electricity Import,2021
75.45005791805035,Electricity Import,2021
69.63005791805035,Electricity Import,2021
69.65005891805035,Electricity Import,2021
64.97005791805034,Electricity Import,2021
64.75006091805035,Electricity Import,2021
59.512404927691485,Electricity Import,2021
59.04240292769149,Electricity Import,2021
58.03240492769148,Electricity Import,2021
57.14240592769148,Electricity Import,2021
58.94240492769148,Electricity Import,2021
58.90240392769149,Electricity Import,2021
59.822405927691484,Electricity Import,2021
67.52005691805034,Electricity Import,2021
71.82006091805034,Electricity Import,2021
73.40005891805035,Electricity Import,2021
73.81005791805035,Electricity Import,2021
73.04005791805035,Electricity Import,2021
68.90005891805035,Electricity Import,2021
68.57006091805034,Electricity Import,2021
70.59005691805035,Electricity Import,2021
75.59005691805035,Electricity Import,2021
87.13005791805034,Electricity Import,2021
86.55005991805035,Electricity Import,2021
85.02005691805034,Electricity Import,2021
80.66006091805035,Electricity Import,2021
74.01005891805035,Electricity Import,2021
71.95005791805035,Electricity Import,2021
68.03005991805034,Electricity Import,2021
63.85005891805035,Electricity Import,2021
58.53240492769148,Electricity Import,2021
58.53240492769148,Electricity Import,2021
57.04240292769149,Electricity Import,2021
55.93240692769148,Electricity Import,2021
58.522406927691485,Electricity Import,2021
72.47240392769149,Electricity Import,2021
81.92240392769149,Electricity Import,2021
93.69323313658275,Electricity Import,2021
93.98323313658275,Electricity Import,2021
93.54323913658276,Electricity Import,2021
94.45323513658275,Electricity Import,2021
93.34323413658275,Electricity Import,2021
93.64323713658275,Electricity Import,2021
92.88323513658275,Electricity Import,2021
92.18323413658275,Electricity Import,2021
93.14323713658275,Electricity Import,2021
99.05323313658276,Electricity Import,2021
110.46323713658275,Electricity Import,2021
98.78323713658276,Electricity Import,2021
91.17323613658276,Electricity Import,2021
85.24323613658275,Electricity Import,2021
84.13323513658275,Electricity Import,2021
72.07006091805034,Electricity Import,2021
68.80005991805035,Electricity Import,2021
63.58240392769148,Electricity Import,2021
62.122404927691484,Electricity Import,2021
60.97240392769148,Electricity Import,2021
62.512404927691485,Electricity Import,2021
64.62240492769149,Electricity Import,2021
76.7024029276915,Electricity Import,2021
81.87240492769149,Electricity Import,2021
107.01323213658276,Electricity Import,2021
